A: 29 F: 10 B: 01 C: 10 D: C0 E: E6 H: 40 L: E6 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 10 D: C0 E: E6 H: 40 L: E7 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 10 D: C0 E: E6 H: 40 L: E7 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 10 D: C0 E: E7 H: 40 L: E7 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C1 F: 10 B: 01 C: 10 D: C0 E: E7 H: 40 L: E7 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 3E F: 10 B: 01 C: 10 D: C0 E: E7 H: 40 L: E8 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 3E F: 10 B: 01 C: 10 D: C0 E: E7 H: 40 L: E8 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 3E F: 10 B: 01 C: 10 D: C0 E: E8 H: 40 L: E8 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 3E F: 10 B: 01 C: 10 D: C0 E: E8 H: 40 L: E8 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 20 F: 10 B: 01 C: 10 D: C0 E: E8 H: 40 L: E9 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 20 F: 10 B: 01 C: 10 D: C0 E: E8 H: 40 L: E9 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 20 F: 10 B: 01 C: 10 D: C0 E: E9 H: 40 L: E9 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 20 F: 10 B: 01 C: 10 D: C0 E: E9 H: 40 L: E9 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 10 D: C0 E: E9 H: 40 L: EA SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 10 D: C0 E: E9 H: 40 L: EA SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 10 D: C0 E: EA H: 40 L: EA SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 10 D: C0 E: EA H: 40 L: EA SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 01 F: 10 B: 01 C: 10 D: C0 E: EA H: 40 L: EB SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 01 F: 10 B: 01 C: 10 D: C0 E: EA H: 40 L: EB SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 01 F: 10 B: 01 C: 10 D: C0 E: EB H: 40 L: EB SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 01 F: 10 B: 01 C: 10 D: C0 E: EB H: 40 L: EB SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D8 F: 10 B: 01 C: 10 D: C0 E: EB H: 40 L: EC SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D8 F: 10 B: 01 C: 10 D: C0 E: EB H: 40 L: EC SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D8 F: 10 B: 01 C: 10 D: C0 E: EC H: 40 L: EC SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D8 F: 10 B: 01 C: 10 D: C0 E: EC H: 40 L: EC SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F1 F: 10 B: 01 C: 10 D: C0 E: EC H: 40 L: ED SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F1 F: 10 B: 01 C: 10 D: C0 E: EC H: 40 L: ED SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F1 F: 10 B: 01 C: 10 D: C0 E: ED H: 40 L: ED SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F1 F: 10 B: 01 C: 10 D: C0 E: ED H: 40 L: ED SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 10 D: C0 E: ED H: 40 L: EE SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 10 D: C0 E: ED H: 40 L: EE SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 10 D: C0 E: EE H: 40 L: EE SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 10 D: C0 E: EE H: 40 L: EE SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 10 D: C0 E: EE H: 40 L: EF SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 10 D: C0 E: EE H: 40 L: EF SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 10 D: C0 E: EF H: 40 L: EF SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 10 D: C0 E: EF H: 40 L: EF SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 10 D: C0 E: EF H: 40 L: F0 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 10 D: C0 E: EF H: 40 L: F0 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 30 B: 01 C: 10 D: C0 E: F0 H: 40 L: F0 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 30 B: 01 C: 10 D: C0 E: F0 H: 40 L: F0 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 29 F: 30 B: 01 C: 10 D: C0 E: F0 H: 40 L: F1 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 29 F: 30 B: 01 C: 10 D: C0 E: F0 H: 40 L: F1 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 29 F: 10 B: 01 C: 10 D: C0 E: F1 H: 40 L: F1 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 29 F: 10 B: 01 C: 10 D: C0 E: F1 H: 40 L: F1 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F1 H: 40 L: F2 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F1 H: 40 L: F2 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F2 H: 40 L: F2 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F2 H: 40 L: F2 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F1 F: 10 B: 01 C: 10 D: C0 E: F2 H: 40 L: F3 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F1 F: 10 B: 01 C: 10 D: C0 E: F2 H: 40 L: F3 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F1 F: 10 B: 01 C: 10 D: C0 E: F3 H: 40 L: F3 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F1 F: 10 B: 01 C: 10 D: C0 E: F3 H: 40 L: F3 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C5 F: 10 B: 01 C: 10 D: C0 E: F3 H: 40 L: F4 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C5 F: 10 B: 01 C: 10 D: C0 E: F3 H: 40 L: F4 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C5 F: 10 B: 01 C: 10 D: C0 E: F4 H: 40 L: F4 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C5 F: 10 B: 01 C: 10 D: C0 E: F4 H: 40 L: F4 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 10 D: C0 E: F4 H: 40 L: F5 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 10 D: C0 E: F4 H: 40 L: F5 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 10 D: C0 E: F5 H: 40 L: F5 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 10 D: C0 E: F5 H: 40 L: F5 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F5 H: 40 L: F6 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F5 H: 40 L: F6 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F6 H: 40 L: F6 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F6 H: 40 L: F6 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 10 D: C0 E: F6 H: 40 L: F7 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 10 D: C0 E: F6 H: 40 L: F7 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 10 D: C0 E: F7 H: 40 L: F7 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 10 D: C0 E: F7 H: 40 L: F7 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: FF F: 10 B: 01 C: 10 D: C0 E: F7 H: 40 L: F8 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: FF F: 10 B: 01 C: 10 D: C0 E: F7 H: 40 L: F8 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: FF F: 10 B: 01 C: 10 D: C0 E: F8 H: 40 L: F8 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: FF F: 10 B: 01 C: 10 D: C0 E: F8 H: 40 L: F8 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C0 F: 10 B: 01 C: 10 D: C0 E: F8 H: 40 L: F9 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C0 F: 10 B: 01 C: 10 D: C0 E: F8 H: 40 L: F9 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C0 F: 10 B: 01 C: 10 D: C0 E: F9 H: 40 L: F9 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C0 F: 10 B: 01 C: 10 D: C0 E: F9 H: 40 L: F9 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F9 H: 40 L: FA SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 10 D: C0 E: F9 H: 40 L: FA SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 10 D: C0 E: FA H: 40 L: FA SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C1 F: 10 B: 01 C: 10 D: C0 E: FA H: 40 L: FA SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C9 F: 10 B: 01 C: 10 D: C0 E: FA H: 40 L: FB SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C9 F: 10 B: 01 C: 10 D: C0 E: FA H: 40 L: FB SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C9 F: 10 B: 01 C: 10 D: C0 E: FB H: 40 L: FB SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C9 F: 10 B: 01 C: 10 D: C0 E: FB H: 40 L: FB SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FB H: 40 L: FC SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FB H: 40 L: FC SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FC H: 40 L: FC SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FC H: 40 L: FC SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 78 F: 10 B: 01 C: 10 D: C0 E: FC H: 40 L: FD SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 78 F: 10 B: 01 C: 10 D: C0 E: FC H: 40 L: FD SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 78 F: 10 B: 01 C: 10 D: C0 E: FD H: 40 L: FD SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 78 F: 10 B: 01 C: 10 D: C0 E: FD H: 40 L: FD SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 10 D: C0 E: FD H: 40 L: FE SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 10 D: C0 E: FD H: 40 L: FE SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 10 D: C0 E: FE H: 40 L: FE SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 10 D: C0 E: FE H: 40 L: FE SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E5 F: 10 B: 01 C: 10 D: C0 E: FE H: 40 L: FF SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E5 F: 10 B: 01 C: 10 D: C0 E: FE H: 40 L: FF SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E5 F: 10 B: 01 C: 10 D: C0 E: FF H: 40 L: FF SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E5 F: 10 B: 01 C: 10 D: C0 E: FF H: 40 L: FF SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FF H: 41 L: 00 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 10 D: C0 E: FF H: 41 L: 00 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: B0 B: 01 C: 10 D: C0 E: 00 H: 41 L: 00 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: B0 B: 01 C: 10 D: C0 E: 00 H: 41 L: 00 SP: FFFE PC: 00:020B (14 0D 20 F7)
A: F5 F: 10 B: 01 C: 10 D: C1 E: 00 H: 41 L: 00 SP: FFFE PC: 00:020C (0D 20 F7 78)
A: F5 F: 70 B: 01 C: 0F D: C1 E: 00 H: 41 L: 00 SP: FFFE PC: 00:020D (20 F7 78 C3)
A: F5 F: 70 B: 01 C: 0F D: C1 E: 00 H: 41 L: 00 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 79 F: 70 B: 01 C: 0F D: C1 E: 00 H: 41 L: 01 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 79 F: 70 B: 01 C: 0F D: C1 E: 00 H: 41 L: 01 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 79 F: 10 B: 01 C: 0F D: C1 E: 01 H: 41 L: 01 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 79 F: 10 B: 01 C: 0F D: C1 E: 01 H: 41 L: 01 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 01 H: 41 L: 02 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 01 H: 41 L: 02 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 02 H: 41 L: 02 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 02 H: 41 L: 02 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: E1 F: 10 B: 01 C: 0F D: C1 E: 02 H: 41 L: 03 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: E1 F: 10 B: 01 C: 0F D: C1 E: 02 H: 41 L: 03 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: E1 F: 10 B: 01 C: 0F D: C1 E: 03 H: 41 L: 03 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: E1 F: 10 B: 01 C: 0F D: C1 E: 03 H: 41 L: 03 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 03 H: 41 L: 04 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 03 H: 41 L: 04 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 04 H: 41 L: 04 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 04 H: 41 L: 04 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 7A F: 10 B: 01 C: 0F D: C1 E: 04 H: 41 L: 05 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 7A F: 10 B: 01 C: 0F D: C1 E: 04 H: 41 L: 05 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 7A F: 10 B: 01 C: 0F D: C1 E: 05 H: 41 L: 05 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 7A F: 10 B: 01 C: 0F D: C1 E: 05 H: 41 L: 05 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 05 H: 41 L: 06 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 05 H: 41 L: 06 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 06 H: 41 L: 06 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 06 H: 41 L: 06 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: DD F: 10 B: 01 C: 0F D: C1 E: 06 H: 41 L: 07 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: DD F: 10 B: 01 C: 0F D: C1 E: 06 H: 41 L: 07 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: DD F: 10 B: 01 C: 0F D: C1 E: 07 H: 41 L: 07 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: DD F: 10 B: 01 C: 0F D: C1 E: 07 H: 41 L: 07 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 07 H: 41 L: 08 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 07 H: 41 L: 08 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 08 H: 41 L: 08 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 08 H: 41 L: 08 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 7B F: 10 B: 01 C: 0F D: C1 E: 08 H: 41 L: 09 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 7B F: 10 B: 01 C: 0F D: C1 E: 08 H: 41 L: 09 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 7B F: 10 B: 01 C: 0F D: C1 E: 09 H: 41 L: 09 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 7B F: 10 B: 01 C: 0F D: C1 E: 09 H: 41 L: 09 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 09 H: 41 L: 0A SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 09 H: 41 L: 0A SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0A H: 41 L: 0A SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0A H: 41 L: 0A SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D9 F: 10 B: 01 C: 0F D: C1 E: 0A H: 41 L: 0B SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D9 F: 10 B: 01 C: 0F D: C1 E: 0A H: 41 L: 0B SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D9 F: 10 B: 01 C: 0F D: C1 E: 0B H: 41 L: 0B SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D9 F: 10 B: 01 C: 0F D: C1 E: 0B H: 41 L: 0B SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0B H: 41 L: 0C SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0B H: 41 L: 0C SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0C H: 41 L: 0C SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0C H: 41 L: 0C SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 7C F: 10 B: 01 C: 0F D: C1 E: 0C H: 41 L: 0D SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 7C F: 10 B: 01 C: 0F D: C1 E: 0C H: 41 L: 0D SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 7C F: 10 B: 01 C: 0F D: C1 E: 0D H: 41 L: 0D SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 7C F: 10 B: 01 C: 0F D: C1 E: 0D H: 41 L: 0D SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0D H: 41 L: 0E SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0D H: 41 L: 0E SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0E H: 41 L: 0E SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 0E H: 41 L: 0E SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D5 F: 10 B: 01 C: 0F D: C1 E: 0E H: 41 L: 0F SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D5 F: 10 B: 01 C: 0F D: C1 E: 0E H: 41 L: 0F SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D5 F: 10 B: 01 C: 0F D: C1 E: 0F H: 41 L: 0F SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D5 F: 10 B: 01 C: 0F D: C1 E: 0F H: 41 L: 0F SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0F H: 41 L: 10 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 0F H: 41 L: 10 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 30 B: 01 C: 0F D: C1 E: 10 H: 41 L: 10 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 30 B: 01 C: 0F D: C1 E: 10 H: 41 L: 10 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 7D F: 30 B: 01 C: 0F D: C1 E: 10 H: 41 L: 11 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 7D F: 30 B: 01 C: 0F D: C1 E: 10 H: 41 L: 11 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 7D F: 10 B: 01 C: 0F D: C1 E: 11 H: 41 L: 11 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 7D F: 10 B: 01 C: 0F D: C1 E: 11 H: 41 L: 11 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 11 H: 41 L: 12 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 11 H: 41 L: 12 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 12 H: 41 L: 12 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 18 F: 10 B: 01 C: 0F D: C1 E: 12 H: 41 L: 12 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: D1 F: 10 B: 01 C: 0F D: C1 E: 12 H: 41 L: 13 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: D1 F: 10 B: 01 C: 0F D: C1 E: 12 H: 41 L: 13 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: D1 F: 10 B: 01 C: 0F D: C1 E: 13 H: 41 L: 13 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: D1 F: 10 B: 01 C: 0F D: C1 E: 13 H: 41 L: 13 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 13 H: 41 L: 14 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 13 H: 41 L: 14 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 14 H: 41 L: 14 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: F5 F: 10 B: 01 C: 0F D: C1 E: 14 H: 41 L: 14 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C5 F: 10 B: 01 C: 0F D: C1 E: 14 H: 41 L: 15 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C5 F: 10 B: 01 C: 0F D: C1 E: 14 H: 41 L: 15 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C5 F: 10 B: 01 C: 0F D: C1 E: 15 H: 41 L: 15 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: C5 F: 10 B: 01 C: 0F D: C1 E: 15 H: 41 L: 15 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 78 F: 10 B: 01 C: 0F D: C1 E: 15 H: 41 L: 16 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 78 F: 10 B: 01 C: 0F D: C1 E: 15 H: 41 L: 16 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 78 F: 10 B: 01 C: 0F D: C1 E: 16 H: 41 L: 16 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 78 F: 10 B: 01 C: 0F D: C1 E: 16 H: 41 L: 16 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: CD F: 10 B: 01 C: 0F D: C1 E: 16 H: 41 L: 17 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: CD F: 10 B: 01 C: 0F D: C1 E: 16 H: 41 L: 17 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: CD F: 10 B: 01 C: 0F D: C1 E: 17 H: 41 L: 17 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: CD F: 10 B: 01 C: 0F D: C1 E: 17 H: 41 L: 17 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: 29 F: 10 B: 01 C: 0F D: C1 E: 17 H: 41 L: 18 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: 29 F: 10 B: 01 C: 0F D: C1 E: 17 H: 41 L: 18 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: 29 F: 10 B: 01 C: 0F D: C1 E: 18 H: 41 L: 18 SP: FFFE PC: 00:0209 (20 FB 14 0D)
A: 29 F: 10 B: 01 C: 0F D: C1 E: 18 H: 41 L: 18 SP: FFFE PC: 00:0206 (2A 12 1C 20)
A: C1 F: 10 B: 01 C: 0F D: C1 E: 18 H: 41 L: 19 SP: FFFE PC: 00:0207 (12 1C 20 FB)
A: C1 F: 10 B: 01 C: 0F D: C1 E: 18 H: 41 L: 19 SP: FFFE PC: 00:0208 (1C 20 FB 14)
A: C1 F: 10 B: 01 C: 0F D: C1 E: 19 H: 41 L: 19 SP: FFFE PC: 00:0209 (20 FB 14 0D)
